好料空间维护,#genre#
CCTV文化精品,http://106.113.145.82:2222/udp/239.254.201.229:7260
CCTV文化精品,http://49.70.221.126:8888/rtp/239.49.0.156:9242
CCTV文化精品,http://49.70.221.126:8888/rtp/239.49.9.11:6000
CCTV文化精品,http://220.178.106.163:1000/udp/238.1.79.54:4568



CETV1,http://www.weetai.cn/tv/meowtv-jy.php?id=cetv1
CETV1,http://42.5.34.200:13/rtp/232.0.0.192:9202
CETV1,http://182.32.184.7:5002/udp/239.21.2.7:5002
CETV1,http://49.70.221.126:8888/rtp/239.49.0.70:8552
CETV1,http://49.70.221.126:8888/rtp/239.49.8.189:6000
CETV1,http://49.70.221.126:8888/rtp/239.49.1.54:6000
CETV1,http://220.178.106.163:1000/udp/238.1.78.158:7136
CETV1,http://61.52.27.127:2000/rtp/225.1.4.173:1712
CETV1,http://106.113.145.82:2222/udp/239.254.200.225:6259


CETV2,http://42.5.34.200:13/rtp/232.0.0.98:8612
CETV2,http://182.32.184.7:5002/udp/239.21.2.8:5002
CETV2,http://49.70.221.126:8888/rtp/239.49.0.71:8560
CETV2,http://49.70.221.126:8888/rtp/239.49.1.55:6000
CETV2,http://61.52.27.127:2000/rtp/225.1.4.165:1206


CETV3,http://www.weetai.cn/tv/meowtv-jy.php?id=cetv3

CETV4,http://42.5.34.200:13/rtp/232.0.0.175:9354
CETV4,http://www.weetai.cn/tv/meowtv-jy.php?id=cetv4
CETV4,http://182.32.184.7:5002/udp/239.21.1.222:5002
CETV4,http://49.70.221.126:8888/rtp/239.49.1.56:6000
CETV4,http://61.52.27.127:2000/rtp/225.1.4.171:1710


CGTN,http://114.254.89.131:2222/udp/239.3.1.215:4220
CGTN,http://www.weetai.cn/tv/meowtv-jy.php?id=cgtn



️卫视频道,#genre#	
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8?
江苏卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226200/index.m3u8
江苏卫视,http://live.goodiptv.club/api/bestv.php?id=jswshd8m/8000000
江苏卫视,http://111.59.63.32:9901/tsfile/live/1025_1.m3u8
江苏卫视,https://live.goodiptv.club/api/cqyx.php?id=jiansuHD
江苏卫视,http://42.53.68.178:9901/tsfile/live/0127_1.m3u8
江苏卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=jshd
江苏卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=jsws
江苏卫视,http://116.26.11.237:4000/udp/239.77.1.18:5146
江苏卫视,http://116.26.11.237:4000/udp/239.77.1.149:5146
江苏卫视,http://116.26.11.237:4000/udp/239.77.0.90:5146
江苏卫视,http://116.26.11.237:4000/udp/239.77.0.126:5146
江苏卫视,http://114.254.89.131:2222/udp/239.3.1.135:8028
江苏卫视,http://42.5.34.200:13/rtp/232.0.0.116:8862
江苏卫视,http://182.32.184.7:5002/udp/239.21.1.19:5002
江苏卫视,http://182.32.184.7:5002/udp/239.21.1.89:5002
江苏卫视,http://eecc.cc:8888/udp/233.50.200.144:5140
江苏卫视,http://eecc.cc:8888/udp/233.50.201.106:5140
江苏卫视,http://49.70.221.126:8888/rtp/239.49.8.16:9602
江苏卫视,http://49.70.221.126:8888/rtp/239.49.8.138:6000
江苏卫视,http://61.52.27.127:2000/rtp/225.1.4.83:1112
江苏卫视,http://61.52.27.127:2000/rtp/225.1.4.18:1047


湖南卫视,http://111.59.63.32:9901/tsfile/live/1028_1.m3u8
湖南卫视,http://116.26.11.237:4000/udp/239.77.1.129:5146
湖南卫视,http://116.26.11.237:4000/udp/239.77.0.88:5146
湖南卫视,http://116.26.11.237:4000/udp/239.77.0.127:5146
湖南卫视,http://182.32.184.7:5002/udp/239.21.1.18:5002
湖南卫视,http://182.32.184.7:5002/udp/239.21.1.158:5002
湖南卫视,http://114.254.89.131:2222/udp/239.3.1.132:8012
湖南卫视,http://live.goodiptv.club/api/bestv.php?id=hunanwshd8m/8000000
湖南卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=hunhd
湖南卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=hunws
湖南卫视,http://live.goodiptv.club/api/bestv.php?id=hunanwshd8m/8000000
湖南卫视,http://27.16.178.143:4567/rtp/239.254.96.139:8908
湖南卫视,https://live.goodiptv.club/api/cqyx.php?id=hunanHD
湖南卫视,http://118.253.0.24:2023/tsfile/live/0018_1.m3u8?
湖南卫视,http://218.77.62.245:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0
湖南卫视,http://vpn.csdaxing.com:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&down=1
湖南卫视,http://116.26.11.237:4000/udp/239.77.1.5:5146
湖南卫视,http://42.5.34.200:13/rtp/232.0.0.115:8864
湖南卫视,http://eecc.cc:8888/udp/233.50.200.190:5140
湖南卫视,http://eecc.cc:8888/udp/233.50.201.103:5140
湖南卫视,http://49.70.221.126:8888/rtp/239.49.8.12:9418
湖南卫视,http://49.70.221.126:8888/rtp/239.49.8.142:6000
湖南卫视,http://61.52.27.127:2000/rtp/225.1.4.82:1111
湖南卫视,http://61.52.27.127:2000/rtp/225.1.4.17:1046



湖北卫视,http://111.59.63.32:9901/tsfile/live/1044_1.m3u8
湖北卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225760/index.m3u8
湖北卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=hubhd
湖北卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=hubws
湖北卫视,http://116.26.11.237:4000/udp/239.77.1.93:5146
湖北卫视,http://116.26.11.237:4000/udp/239.77.1.174:5146
湖北卫视,http://116.26.11.237:4000/udp/239.77.0.95:5146
湖北卫视,http://116.26.11.237:4000/udp/239.77.0.128:5146
湖北卫视,http://114.254.89.131:2222/udp/239.3.1.138:8044
湖北卫视,http://42.5.34.200:13/rtp/232.0.0.130:9104
湖北卫视,http://182.32.184.7:5002/udp/239.21.1.32:5002
湖北卫视,http://182.32.184.7:5002/udp/239.21.1.163:5002
湖北卫视,http://49.70.221.126:8888/rtp/239.49.8.8:9632
湖北卫视,http://49.70.221.126:8888/rtp/239.49.8.147:6000
湖北卫视,http://61.52.27.127:2000/rtp/225.1.4.89:1118
湖北卫视,http://61.52.27.127:2000/rtp/225.1.4.35:1064



浙江卫视,http://114.254.89.131:2222/udp/239.3.1.137:8036
浙江卫视,http://42.5.34.200:13/rtp/232.0.0.129:9102
浙江卫视,http://49.70.221.126:8888/rtp/239.49.8.20:9618
浙江卫视,http://49.70.221.126:8888/rtp/239.49.8.139:6000
浙江卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=zjhd
浙江卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=zjws
浙江卫视,http://live.goodiptv.club/api/bestv.php?id=zjwshd8m/8000000
浙江卫视,https://live.goodiptv.club/api/cqyx.php?id=zhejianHD
浙江卫视,http://116.26.11.237:4000/udp/239.77.1.33:5146
浙江卫视,http://116.26.11.237:4000/udp/239.77.1.150:5146
浙江卫视,http://116.26.11.237:4000/udp/239.77.0.89:5146
浙江卫视,http://116.26.11.237:4000/udp/239.77.0.125:5146
浙江卫视,http://182.32.184.7:5002/udp/239.21.1.17:5002
浙江卫视,http://182.32.184.7:5002/udp/239.21.1.90:5002
浙江卫视,http://eecc.cc:8888/udp/233.50.201.100:5140
浙江卫视,http://eecc.cc:8888/udp/233.50.200.145:5140
浙江卫视,http://eecc.cc:8888/udp/233.50.200.231:5140
浙江卫视,http://61.52.27.127:2000/rtp/225.1.4.84:1113
浙江卫视,http://61.52.27.127:2000/rtp/225.1.4.19:1048



东方卫视,http://116.26.11.237:4000/udp/239.77.1.218:5146
东方卫视,http://116.26.11.237:4000/udp/239.77.0.98:5146
东方卫视,http://114.254.89.131:2222/udp/239.3.1.136:8032
东方卫视,http://live.goodiptv.club/api/bestv.php?id=dfwshd8m/8000000
东方卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=dfhd
东方卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=dfws
东方卫视,http://116.26.11.237:4000/udp/239.77.1.156:5146
东方卫视,http://42.5.34.200:13/rtp/232.0.0.128:9100
东方卫视,http://182.32.184.7:5002/udp/239.21.1.23:5002
东方卫视,http://182.32.184.7:5002/udp/239.21.1.111:5002
东方卫视,http://eecc.cc:8888/udp/233.50.200.146:5140
东方卫视,http://eecc.cc:8888/udp/233.50.201.125:5140
东方卫视,http://49.70.221.126:8888/rtp/239.49.8.17:9606
东方卫视,http://49.70.221.126:8888/rtp/239.49.8.140:6000
东方卫视,http://49.70.221.126:8888/rtp/239.49.8.17:9606
东方卫视,http://49.70.221.126:8888/rtp/239.49.8.140:6000
东方卫视,http://61.52.27.127:2000/rtp/225.1.4.85:1114
东方卫视,http://61.52.27.127:2000/rtp/225.1.4.22:1051


北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8?
北京卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8？
北京卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225796/index.m3u8
北京卫视,http://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
北京卫视,https://live.goodiptv.club/api/bestv.php?id=bjwshd8m/8000000
北京卫视,http://221.213.43.82:8888/newlive/live/hls/19/live.m3u8
北京卫视,http://111.59.63.32:9901/tsfile/live/1030_1.m3u8
北京卫视,https://live.goodiptv.club/api/cqyx.php?id=beijingHD
北京卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=bjhd
北京卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=bjws



天津卫视,http://116.26.11.237:4000/udp/239.77.1.141:5146
天津卫视,http://116.26.11.237:4000/udp/239.77.1.182:5146
天津卫视,http://live.goodiptv.club/api/bestv.php?id=tjwshd8m/8000000
天津卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225765/index.m3u8
天津卫视,http://111.59.63.32:9901/tsfile/live/1047_1.m3u8
天津卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=tjhd
天津卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=tjws
天津卫视,http://116.26.11.237:4000/udp/239.77.0.97:5146
天津卫视,http://116.26.11.237:4000/udp/239.77.0.131:5146
天津卫视,http://114.254.89.131:2222/udp/239.3.1.141:1234
天津卫视,http://42.5.34.200:13/rtp/232.0.0.131:9106
天津卫视,http://182.32.184.7:5002/udp/239.21.1.22:5002
天津卫视,http://182.32.184.7:5002/udp/239.21.1.165:5002
天津卫视,http://49.70.221.126:8888/rtp/239.49.8.35:8620
天津卫视,http://49.70.221.126:8888/rtp/239.49.8.148:6000
天津卫视,http://61.52.27.127:2000/rtp/225.1.4.86:1115
天津卫视,http://61.52.27.127:2000/rtp/225.1.4.24:1053



安徽卫视,http://114.254.89.131:2222/udp/239.3.1.211:8064
安徽卫视,http://42.5.34.200:13/rtp/232.0.0.138:9156
安徽卫视,http://live.goodiptv.club/api/bestv.php?id=ahwshd8m/8000000
安徽卫视,http://111.59.63.32:9901/tsfile/live/1027_1.m3u8
安徽卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=ahhd
安徽卫视,http://116.26.11.237:4000/udp/239.77.1.92:5146
安徽卫视,http://116.26.11.237:4000/udp/239.77.1.157:5146
安徽卫视,http://116.26.11.237:4000/udp/239.77.0.183:5146
安徽卫视,http://182.32.184.7:5002/udp/239.21.1.21:5002
安徽卫视,http://182.32.184.7:5002/udp/239.21.1.159:5002
安徽卫视,http://eecc.cc:8888/udp/233.50.200.106:5140
安徽卫视,http://eecc.cc:8888/udp/233.50.201.113:5140
安徽卫视,http://49.70.221.126:8888/rtp/239.49.8.204:6000
安徽卫视,http://61.52.27.127:2000/rtp/225.1.4.87:1116
安徽卫视,http://61.52.27.127:2000/rtp/225.1.4.20:1049



深圳卫视,http://39.134.24.166/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226205/index.m3u8
深圳卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225752/index.m3u8
深圳卫视,http://live.goodiptv.club/api/bestv.php?id=szwshd8m/8000000
深圳卫视,http://221.213.43.82:8888/newlive/live/hls/28/live.m3u8
深圳卫视,http://111.59.63.32:9901/tsfile/live/1033_1.m3u8
深圳卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=szhd
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://115.149.139.141:10001/tsfile/live/1032_1.m3u8
深圳卫视,http://222.240.82.92:9901/tsfile/live/0126_1.m3u8
深圳卫视,http://116.26.11.237:4000/udp/239.77.1.3:5146
深圳卫视,http://116.26.11.237:4000/udp/239.77.1.148:5146
深圳卫视,http://116.26.11.237:4000/udp/239.77.0.92:5146
深圳卫视,http://116.26.11.237:4000/udp/239.77.0.130:5146
深圳卫视,http://113.117.165.148:4899/rtp/239.77.1.3:5146
深圳卫视,http://113.117.165.148:4899/rtp/239.77.1.148:5146
深圳卫视,http://113.117.165.148:4899/rtp/239.77.0.92:5146
深圳卫视,http://113.117.165.148:4899/rtp/239.77.0.130:5146
深圳卫视,http://114.254.89.131:2222/udp/239.3.1.134:8020
深圳卫视,http://42.5.34.200:13/rtp/232.0.0.110:8868
深圳卫视,http://182.32.184.7:5002/udp/239.21.1.25:5002
深圳卫视,http://182.32.184.7:5002/udp/239.21.1.93:5002
深圳卫视,http://eecc.cc:8888/udp/233.50.200.188:5140
深圳卫视,http://eecc.cc:8888/udp/233.50.201.101:5140
深圳卫视,http://49.70.221.126:8888/rtp/239.49.8.15:9430
深圳卫视,http://49.70.221.126:8888/rtp/239.49.8.145:6000
深圳卫视,http://61.52.27.127:2000/rtp/225.1.4.90:1119
深圳卫视,http://61.52.27.127:2000/rtp/225.1.4.23:1052



东南卫视,http://42.5.34.200:13/rtp/232.0.0.174:9352
东南卫视,http://live.goodiptv.club/api/bestv.php?id=dnwshd8m/8000000
东南卫视,http://api3.52tb.xyz/info?id=29&token=20230227aesvnb
东南卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=dnhd
东南卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=dnws
东南卫视,http://58.23.26.220:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0
东南卫视,http://116.26.11.237:4000/udp/239.77.1.104:5146
东南卫视,http://116.26.11.237:4000/udp/239.77.0.146:5146
东南卫视,http://114.254.89.131:2222/udp/239.3.1.156:8148
东南卫视,http://182.32.184.7:5002/udp/239.21.1.29:5002
东南卫视,http://182.32.184.7:5002/udp/239.21.1.113:5002
东南卫视,http://49.70.221.126:8888/rtp/239.49.8.186:6000
东南卫视,http://61.52.27.127:2000/rtp/225.1.4.228:1274



四川卫视,http://live.goodiptv.club/api/bestv.php?id=scwshd/8000000
四川卫视,http://111.59.63.32:9901/tsfile/live/1029_1.m3u8
四川卫视,http://221.213.43.82:8888/newlive/live/hls/32/live.m3u8
四川卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=schd
四川卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=scws
四川卫视,http://116.26.11.237:4000/udp/239.77.1.215:5146
四川卫视,http://116.26.11.237:4000/udp/239.77.0.159:5146
四川卫视,http://116.26.11.237:4000/udp/239.77.0.163:5146
四川卫视,http://42.5.34.200:13/rtp/232.0.0.208:9234
四川卫视,http://182.32.184.7:5002/udp/239.21.1.34:5002
四川卫视,http://182.32.184.7:5002/udp/239.21.2.15:5002
四川卫视,http://49.70.221.126:8888/rtp/239.49.8.184:6000
四川卫视,http://61.52.27.127:2000/rtp/225.1.4.151:1306
四川卫视,http://61.52.27.127:2000/rtp/225.1.4.40:1069



辽宁卫视,http://live.goodiptv.club/api/bestv.php?id=lnwshd8m/8000000
辽宁卫视,http://115.149.139.141:10001/tsfile/live/1028_1.m3u8?blog.ntnas.top
辽宁卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=lnhd
辽宁卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=lnws
辽宁卫视,http://116.26.11.237:4000/udp/239.77.1.103:5146
辽宁卫视,http://116.26.11.237:4000/udp/239.77.0.123:5146
辽宁卫视,http://116.26.11.237:4000/udp/239.77.0.161:5146
辽宁卫视,http://114.254.89.131:2222/udp/239.3.1.210:8056
辽宁卫视,http://42.5.34.200:13/rtp/232.0.0.144:9108
辽宁卫视,http://42.5.33.213:11/udp/232.0.0.144:9108
辽宁卫视,http://182.32.184.7:5002/udp/239.21.1.27:5002
辽宁卫视,http://182.32.184.7:5002/udp/239.21.1.164:5002
辽宁卫视,http://49.70.221.126:8888/rtp/239.49.8.48:8000
辽宁卫视,http://49.70.221.126:8888/rtp/239.49.8.173:6000
辽宁卫视,http://61.52.27.127:2000/rtp/225.1.4.167:1208
辽宁卫视,http://61.52.27.127:2000/rtp/225.1.4.26:1055



吉林卫视,http://live.goodiptv.club/api/bestv.php?id=jlwshd8m/8000000
吉林卫视,http://111.59.63.32:9901/tsfile/live/1043_1.m3u8
吉林卫视,http://111.59.63.32:9901/tsfile/live/1043_1.m3u8
吉林卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=jlws
吉林卫视,http://gongzhuling.lnott.top:58000/hls/18/index.m3u8
吉林卫视,http://116.26.11.237:4000/udp/239.77.1.111:5146
吉林卫视,http://116.26.11.237:4000/udp/239.77.0.150:5146
吉林卫视,http://114.254.89.131:2222/udp/239.3.1.240:8172
吉林卫视,http://42.5.34.200:13/rtp/232.0.0.170:9344
吉林卫视,http://182.32.184.7:5002/udp/239.21.1.37:5002
吉林卫视,http://182.32.184.7:5002/udp/239.21.2.49:5002
吉林卫视,http://49.70.221.126:8888/rtp/239.49.8.187:6000
吉林卫视,http://49.70.221.126:8888/rtp/239.49.8.187:6000
吉林卫视,http://61.52.27.127:2000/rtp/225.1.4.174:1309
吉林卫视,http://61.52.27.127:2000/rtp/225.1.4.36:1065



黑龙江卫视,http://live.goodiptv.club/api/bestv.php?id=hljwshd8m/8000000
黑龙江卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8？
黑龙江卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225802/index.m3u8
黑龙江卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=hljhd
黑龙江卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=hljws


河北卫视,http://live.goodiptv.club/api/bestv.php?id=hbwshd8m/8000000
河北卫视,http://221.213.43.82:8888/newlive/live/hls/45/live.m3u8
河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=3944fff7fdd8f8caf6adce2c9a0ef126
河北卫视,http://111.11.98.205:9900/hls/18/index.m3u8
河北卫视,http://116.26.11.237:4000/udp/239.77.1.214:5146
河北卫视,http://116.26.11.237:4000/udp/239.77.0.148:5146
河北卫视,http://114.254.89.131:2222/udp/239.3.1.148:8072
河北卫视,http://42.5.34.200:13/rtp/232.0.0.64:8608
河北卫视,http://182.32.184.7:5002/udp/239.21.1.35:5002
河北卫视,http://182.32.184.7:5002/udp/239.21.1.168:5002
河北卫视,http://49.70.221.126:8888/rtp/239.49.8.188:6000
河北卫视,http://61.52.27.127:2000/rtp/225.1.4.123:1304
河北卫视,http://61.52.27.127:2000/rtp/225.1.4.34:1063



河南卫视,http://live.goodiptv.club/api/bestv.php?id=hnwshd8m/8000000
河南卫视,http://221.213.43.82:8888/newlive/live/hls/33/live.m3u8
河南卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=hnws
河南卫视,http://61.163.181.78:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0
河南卫视,http://116.26.11.237:4000/udp/239.77.1.229:5146
河南卫视,http://116.26.11.237:4000/udp/239.77.0.17:5146
河南卫视,http://42.5.34.200:13/rtp/232.0.0.48:8666
河南卫视,http://182.32.184.7:5002/udp/239.21.1.38:5002
河南卫视,http://182.32.184.7:5002/udp/239.21.2.37:5002
河南卫视,http://49.70.221.126:8888/rtp/239.49.8.197:6000
河南卫视,http://61.52.27.127:2000/rtp/225.1.4.254:1300
河南卫视,http://61.52.27.127:2000/rtp/225.1.4.98:1127
河南卫视,http://61.52.27.127:2000/rtp/225.1.4.51:1080



山东卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226012/index.m3u8
山东卫视,http://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000
山东卫视,https://live.goodiptv.club/api/bestv.php?id=sdws8m/8000000
山东卫视,http://221.213.43.82:8888/newlive/live/hls/30/live.m3u8
山东卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=sdhd
山东卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=sdws
山东卫视,http://58.57.155.42:9901/tsfile/live/1033_1.m3u8?key=txiptv&playlive=1&authid=0
山东卫视,http://222.135.78.62:8154/tsfile/live/0131_1.m3u8?key=txiptv
山东卫视,http://116.26.11.237:4000/udp/239.77.1.142:5146
山东卫视,http://116.26.11.237:4000/udp/239.77.1.153:5146
山东卫视,http://116.26.11.237:4000/udp/239.77.0.94:5146
山东卫视,http://116.26.11.237:4000/udp/239.77.0.132:5146
山东卫视,http://114.254.89.131:2222/udp/239.3.1.209:8052
山东卫视,http://42.5.34.200:13/rtp/232.0.0.161:9122
山东卫视,http://182.32.184.7:5002/udp/239.21.1.87:5002
山东卫视,http://182.32.184.7:5002/udp/239.21.1.52:5002
山东卫视,http://49.70.221.126:8888/rtp/239.49.8.7:9306
山东卫视,http://49.70.221.126:8888/rtp/239.49.8.146:6000
山东卫视,http://61.52.27.127:2000/rtp/225.1.4.88:1117
山东卫视,http://61.52.27.127:2000/rtp/225.1.4.27:1056


山西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
山西卫视,http://39.134.24.161/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8?
山西卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225763/index.m3u8
山西卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=sxiws
山西卫视,http://42.5.34.200:13/rtp/232.0.0.86:8558
山西卫视,http://182.32.184.7:5002/udp/239.21.1.33:5002
山西卫视,http://49.70.221.126:8888/rtp/239.49.1.51:6000
山西卫视,http://49.70.221.126:8888/rtp/239.49.0.67:8528
山西卫视,http://61.52.27.127:2000/rtp/225.1.4.38:1067


广东卫视,http://116.26.11.237:4000/udp/239.77.1.19:5146
广东卫视,http://116.26.11.237:4000/udp/239.77.1.152:5146
广东卫视,http://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
广东卫视,https://live.goodiptv.club/api/bestv.php?id=gdwshd8m/8000000
广东卫视,http://221.213.43.82:8888/newlive/live/hls/21/live.m3u8
广东卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=gdhd
广东卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=gdws
广东卫视,http://119.136.16.114:3333/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0
广东卫视,http://116.26.11.237:4000/udp/239.77.0.84:5146
广东卫视,http://116.26.11.237:4000/udp/239.77.0.166:5146
广东卫视,http://113.117.165.148:4899/rtp/239.77.1.19:5146
广东卫视,http://113.117.165.148:4899/rtp/239.77.1.152:5146
广东卫视,http://113.117.165.148:4899/rtp/239.77.0.84:5146
广东卫视,http://113.117.165.148:4899/rtp/239.77.0.166:5146
广东卫视,http://42.5.34.200:13/rtp/232.0.0.160:9120
广东卫视,http://182.32.184.7:5002/udp/239.21.1.26:5002
广东卫视,http://182.32.184.7:5002/udp/239.21.1.92:5002
广东卫视,http://49.70.221.126:8888/rtp/239.49.8.13:9422
广东卫视,http://49.70.221.126:8888/rtp/239.49.8.143:6000
广东卫视,http://61.52.27.127:2000/rtp/225.1.4.166:1207
广东卫视,http://61.52.27.127:2000/rtp/225.1.4.30:1059


广西卫视,http://116.26.11.237:4000/udp/239.253.43.36:5146
广西卫视,http://116.26.11.237:4000/udp/239.77.0.139:5146
广西卫视,http://42.5.34.200:13/rtp/232.0.0.127:9300
广西卫视,http://live.goodiptv.club/api/bestv.php?id=gxwshd8m/8000000
广西卫视,http://221.213.43.82:8888/newlive/live/hls/26/live.m3u8
广西卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=gxws
广西卫视,http://117.141.149.101:9901/tsfile/live/0113_1.m3u8?key=txiptv&url=tvzb.com
广西卫视,http://182.32.184.7:5002/udp/239.21.1.39:5002
广西卫视,http://49.70.221.126:8888/rtp/239.49.8.209:6000
广西卫视,http://61.52.27.127:2000/rtp/225.1.4.31:1060


江西卫视,http://116.26.11.237:4000/udp/239.77.1.219:5146
江西卫视,http://116.26.11.237:4000/udp/239.77.0.149:5146
江西卫视,http://live.goodiptv.club/api/bestv.php?id=jxws8m/8000000
江西卫视,http://111.59.63.32:9901/tsfile/live/1042_1.m3u8
江西卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=jxhd
江西卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=jxws
江西卫视,http://113.195.172.192:808/hls/1/index.m3u8
江西卫视,http://gzly.hkychina.com:6001/udp/239.252.220.63:5140
江西卫视,http://58.17.48.228:808/hls/17/index.m3u8
江西卫视,http://114.254.89.131:2222/udp/239.3.1.123:8164
江西卫视,http://42.5.34.200:13/rtp/232.0.0.112:8606
江西卫视,http://182.32.184.7:5002/udp/239.21.1.36:5002
江西卫视,http://182.32.184.7:5002/udp/239.21.1.167:5002
江西卫视,http://49.70.221.126:8888/rtp/239.49.8.185:6000
江西卫视,http://61.52.27.127:2000/rtp/225.1.4.139:1305
江西卫视,http://61.52.27.127:2000/rtp/225.1.4.37:1066


甘肃卫视,http://116.26.11.237:4000/udp/239.77.0.189:5146
甘肃卫视,http://live.goodiptv.club/api/bestv.php?id=gswshd8m/8000000
甘肃卫视,http://221.213.43.82:8888/newlive/live/hls/36/live.m3u8
甘肃卫视,http://42.5.34.200:13/rtp/232.0.0.50:8642
甘肃卫视,http://182.32.184.7:5002/udp/239.21.1.47:5002
甘肃卫视,http://182.32.184.7:5002/udp/239.21.2.22:5002
甘肃卫视,http://49.70.221.126:8888/rtp/239.49.1.238:6000
甘肃卫视,http://61.52.27.127:2000/rtp/225.1.4.42:1071


重庆卫视 ,http://116.26.11.237:4000/udp/239.77.1.210:5146
重庆卫视,http://116.26.11.237:4000/udp/239.77.0.182:5146
重庆卫视,http://114.254.89.131:2222/udp/239.3.1.122:8160
重庆卫视,http://39.134.24.162/dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225791/index.m3u8
重庆卫视,http://live.goodiptv.club/api/bestv.php?id=cqws8m/8000000
重庆卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=cqhd
重庆卫视,http://www.weetai.cn/tv/meowtv-jy.php?id=cqws
重庆卫视,http://116.26.11.237:4000/udp/239.77.1.162:5146
重庆卫视,http://42.5.34.200:13/rtp/232.0.0.209:9236
重庆卫视,http://182.32.184.7:5002/udp/239.21.1.24:5002
重庆卫视,http://182.32.184.7:5002/udp/239.21.1.233:5002
重庆卫视,http://49.70.221.126:8888/rtp/239.49.8.57:9830
重庆卫视,http://49.70.221.126:8888/rtp/239.49.8.149:6000
重庆卫视,http://61.52.27.127:2000/rtp/225.1.4.157:1308
